Time,Profile,PWM,bus1dev1,bus1dev0,bus0dev0,PlateAverage,error,kp,ki,kd
402.203085,100.0,0.16560012577087677,93.0,97.5,93.75,94.75,5.343333333333333,0.0250008658479225,3.201211556831522e-05,-3.880268099603026e-06
403.713976,100.0,0.1660627563554522,92.75,97.5,93.75,94.66666666666667,5.348333333333324,0.025034985252059945,3.216731023235183e-05,-3.885563613616702e-06
405.214044,100.0,0.1658766167837778,92.75,97.5,93.75,94.66666666666667,5.32766666666668,0.025068462551673602,3.232025811645142e-05,-3.890759469573917e-06
406.726154,100.0,0.16607091318055087,93.0,97.5,93.75,94.75,5.322000000000007,0.025102383256405913,3.247592385511908e-05,-3.89602414437715e-06
408.232236,100.0,0.1662463884424405,93.0,97.5,93.5,94.66666666666667,5.315666666666675,0.025136092581009777,3.2631298979319336e-05,-3.901256011853855e-06
409.743735,100.0,0.16631471658977423,93.0,97.5,93.5,94.66666666666667,5.304999999999999,0.02516996411384325,3.2788110553120496e-05,-3.906513054915388e-06
411.253338,100.0,0.16668877504472593,93.0,97.5,93.75,94.75,5.306500000000003,0.025203737060979007,3.294514433064075e-05,-3.9117547969493404e-06
412.756891,100.0,0.16680897392412544,93.0,97.5,93.75,94.75,5.298,0.02523728266971395,3.310179634272073e-05,-3.916961254847539e-06
414.257935,100.0,0.16692351713684014,93.0,97.5,93.75,94.75,5.28933333333333,0.025270677964905102,3.3258424519543e-05,-3.922144383279769e-06
415.758863,100.0,0.16692789808691033,93.0,97.5,93.5,94.66666666666667,5.2763333333333335,0.02530401734505541,3.3415467901949646e-05,-3.927318833398591e-06
417.265569,100.0,0.16701828288873993,93.0,97.5,93.75,94.75,5.266666666666669,0.02533752067321562,3.357395596587111e-05,-3.932518729125446e-06
418.77142,100.0,0.16700108711921954,93.0,97.75,93.75,94.83333333333333,5.252833333333318,0.025370841019273793,3.373223336802621e-05,-3.937690225051367e-06
420.288188,100.0,0.16719755825376215,93.25,97.75,93.75,94.91666666666667,5.247666666666668,0.025403540712205016,3.3888220678387895e-05,-3.9427653922923505e-06
421.792518,100.0,0.16733259963209698,93.0,97.5,93.75,94.75,5.239499999999996,0.025437686746854836,3.4051785392172464e-05,-3.9480650395039815e-06
423.301329,100.0,0.16727573667987486,93.0,97.5,93.75,94.75,5.224166666666665,0.025470894773177388,3.421153723566735e-05,-3.953219102806176e-06
424.807801,100.0,0.167246429546385,93.0,97.5,93.75,94.75,5.2099999999999955,0.02550391310698919,3.437104225897142e-05,-3.958343724816111e-06
426.319788,100.0,0.16705130242839186,93.25,97.75,93.75,94.91666666666667,5.189333333333332,0.025536963746100445,3.453137648241126e-05,-3.963473360781306e-06
427.821712,100.0,0.16662339748928767,93.25,97.75,93.75,94.91666666666667,5.15983333333335,0.025569410953699998,3.468944366542294e-05,-3.968509340948369e-06
429.324448,100.0,0.16622369133980408,93.25,97.75,93.75,94.91666666666667,5.131500000000009,0.025601805889991152,3.484791456108826e-05,-3.97353720832879e-06
430.834423,100.0,0.16596056426751649,93.25,97.75,93.75,94.91666666666667,5.1085,0.02563431085953185,3.50075781347242e-05,-3.978582153458064e-06
432.340938,100.0,0.16558339464716662,93.25,97.75,94.0,95.0,5.081166666666662,0.025666618894614367,3.516691839620459e-05,-3.9835965333061045e-06
433.849225,100.0,0.16539561050078655,93.25,97.75,93.75,94.91666666666667,5.061333333333327,0.025698714170303165,3.532585184682561e-05,-3.9885778917582645e-06
435.351085,100.0,0.16509716030571925,93.25,97.75,94.0,95.0,5.037333333333328,0.025730511096053527,3.548394400708211e-05,-3.993512944704221e-06
436.855188,100.0,0.16472838896252254,93.25,97.75,94.0,95.0,5.010666666666657,0.02576223941447723,3.5642339717441707e-05,-3.9984373494261274e-06
438.357204,100.0,0.16405771480177553,93.25,98.0,94.0,95.08333333333333,4.972499999999995,0.025793539022358185,3.5799231693015374e-05,-4.0032952159788e-06
439.858647,100.0,0.1637602160059405,93.25,98.0,94.0,95.08333333333333,4.948833333333343,0.025824896974495578,3.595705010577463e-05,-4.0081621378721265e-06
441.359087,100.0,0.1634947664533589,93.5,97.75,94.0,95.08333333333333,4.9265,0.02585609822227349,3.611469856132854e-05,-4.013004738410709e-06
442.865731,100.0,0.16325512737975087,93.25,98.0,94.0,95.08333333333333,4.905166666666677,0.025887357316603497,3.627326999495591e-05,-4.017856317043579e-06
444.374481,100.0,0.1632562853777529,93.5,98.0,94.0,95.16666666666667,4.8931666666666835,0.025918580899366727,3.643229400613861e-05,-4.0227023840913455e-06
445.875008,100.0,0.16304136740307099,93.5,98.0,94.0,95.16666666666667,4.87300000000001,0.025949400393586567,3.6589884151848447e-05,-4.027485734435864e-06
447.385987,100.0,0.16288823027977134,93.25,98.0,94.0,95.08333333333333,4.8551666666666655,0.025980403387800846,3.674904176476695e-05,-4.03229756496099e-06
448.895989,100.0,0.16282117320308112,93.5,98.0,94.0,95.16666666666667,4.840666666666677,0.026011385933770566,3.690872435967546e-05,-4.037106221809185e-06
450.400959,100.0,0.16265123836916318,93.5,98.0,94.0,95.16666666666667,4.822333333333326,0.026042090366756206,3.706759792387604e-05,-4.0418717140347376e-06
451.909652,100.0,0.16278643960124117,93.5,98.0,94.0,95.16666666666667,4.815666666666667,0.026072947158901665,3.7227872999635846e-05,-4.046660853216804e-06
453.421516,100.0,0.16288246362195324,93.5,98.0,94.25,95.25,4.807499999999991,0.02610376362304167,3.738856427286484e-05,-4.051443733276718e-06
454.922737,100.0,0.1627610656763621,93.5,98.0,94.25,95.25,4.791166666666663,0.02613418113322413,3.7547792594148894e-05,-4.056164693548578e-06
456.433997,100.0,0.1628156927516499,93.5,98.0,94.0,95.16666666666667,4.7815,0.026164806136417723,3.7708728476030135e-05,-4.060917857845567e-06
457.942025,100.0,0.1626369701528406,93.75,98.0,94.25,95.33333333333333,4.7629999999999955,0.026195205117999467,3.786909617481912e-05,-4.065635942379488e-06
459.450603,100.0,0.16219155072603045,93.5,98.0,94.0,95.16666666666667,4.734499999999998,0.0262252451895909,3.8028183159405e-05,-4.070298322163244e-06
460.959935,100.0,0.1619024625283355,93.75,98.0,94.25,95.33333333333333,4.712000000000001,0.026255242538136214,3.818764752364807e-05,-4.074954071101735e-06
462.470162,100.0,0.16151557742330722,93.75,98.25,94.25,95.41666666666667,4.6858333333333455,0.02628518959259819,3.834744671418901e-05,-4.07960201412949e-06
463.981767,100.0,0.16096717553887238,93.5,98.25,94.25,95.33333333333333,4.65366666666667,0.026314875472635654,3.850646066649794e-05,-4.084209421489644e-06
465.492987,100.0,0.160821384881388,93.75,98.25,94.0,95.33333333333333,4.636833333333327,0.026344557833239062,3.866606096829751e-05,-4.088816282614801e-06
467.003811,100.0,0.16062603497498082,93.75,98.25,94.25,95.41666666666667,4.618166666666667,0.02637414795090418,3.882576756531349e-05,-4.093408827142558e-06
468.510319,100.0,0.16040183176181444,93.75,98.25,94.25,95.41666666666667,4.5984999999999925,0.02640355493356082,3.898508439983521e-05,-4.097972948137486e-06
470.011974,100.0,0.16050659397121397,93.75,98.25,94.25,95.41666666666667,4.591333333333324,0.026432867825371825,3.914448682899038e-05,-4.102522465729919e-06
471.522132,100.0,0.1605863127315697,93.75,98.25,94.25,95.41666666666667,4.583166666666648,0.02646230601228599,3.930515389292812e-05,-4.1070914297925155e-06
473.026445,100.0,0.1607764604815558,93.75,98.25,94.25,95.41666666666667,4.579166666666648,0.02649173716650383,3.9466380706607526e-05,-4.11165930234302e-06
474.537096,100.0,0.16098904950095794,93.75,98.25,94.25,95.41666666666667,4.575999999999989,0.02652116594780581,3.9628194123798844e-05,-4.1162268066043e-06
476.043615,100.0,0.16121016108250125,93.75,98.25,94.25,95.41666666666667,4.573166666666659,0.026550521173629372,3.9790202668632036e-05,-4.120782894661913e-06
477.550325,100.0,0.16118082973006984,93.75,98.25,94.25,95.41666666666667,4.560999999999991,0.026579599736392824,3.9951275332382406e-05,-4.125296043132827e-06
479.053518,100.0,0.16088315879716505,94.0,98.25,94.25,95.5,4.5388333333333195,0.026608461074052417,4.011173182278326e-05,-4.129775477105767e-06
480.560512,100.0,0.16050335521042536,93.75,98.5,94.5,95.58333333333333,4.513666666666669,0.026637176681925785,4.027196229015686e-05,-4.134232293036437e-06
482.063949,100.0,0.1601626602451686,94.0,98.5,94.25,95.58333333333333,4.490000000000003,0.026665884765846005,4.043272380243289e-05,-4.138687941209332e-06
483.568779,100.0,0.16005650928053863,93.75,98.5,94.25,95.5,4.475166666666667,0.02669455625640755,4.0593864074475676e-05,-4.143137909897247e-06
485.069412,100.0,0.15976858748448802,94.0,98.5,94.25,95.58333333333333,4.4536666666666695,0.026722890571647912,4.075368305710223e-05,-4.147535547171889e-06
486.579961,100.0,0.15976257585658954,93.75,98.5,94.5,95.58333333333333,4.442666666666659,0.02675138422304711,4.0914981278894114e-05,-4.151957914270608e-06
488.080564,100.0,0.1596742950919936,94.0,98.5,94.25,95.58333333333333,4.42866666666666,0.026779707829518593,4.107589568433243e-05,-4.156353889487037e-06
489.58566,100.0,0.15981595108827532,94.0,98.5,94.25,95.58333333333333,4.423166666666673,0.02680823471950535,4.123854615840878e-05,-4.1607814153923195e-06
491.093854,100.0,0.15991541258203157,93.75,98.5,94.25,95.5,4.416166666666686,0.0268365733696181,4.140068921965367e-05,-4.165179725462338e-06
492.594766,100.0,0.16003609136116959,94.0,98.5,94.5,95.66666666666667,4.410000000000003,0.026864751728923976,4.1562478723950184e-05,-4.1695531575417895e-06
494.104048,100.0,0.1600227821196518,94.0,98.5,94.5,95.66666666666667,4.398833333333328,0.026892971582979378,4.172508228805615e-05,-4.173933029828307e-06
495.607745,100.0,0.15998207193071604,94.0,98.5,94.5,95.66666666666667,4.386666666666661,0.026921144263425217,4.188798576182423e-05,-4.178305580518311e-06
497.11909,100.0,0.15994521585281185,94.0,98.5,94.5,95.66666666666667,4.374666666666658,0.026949264959939448,4.2051164741396964e-05,-4.182670063024086e-06
498.623435,100.0,0.1599021304479587,94.0,98.5,94.5,95.66666666666667,4.362499999999997,0.02697722547949721,4.221398429365219e-05,-4.187009685209501e-06
500.123907,100.0,0.1601341361745994,94.0,98.5,94.5,95.66666666666667,4.36049999999999,0.02700524996269137,4.237774371228394e-05,-4.191359234893399e-06
501.636049,100.0,0.16014619219207876,94.0,98.5,94.5,95.66666666666667,4.350333333333326,0.027033306256539796,4.254224363821433e-05,-4.195713721760975e-06
503.14821,100.0,0.1605571604863794,94.0,98.5,94.5,95.66666666666667,4.354833333333322,0.02706156529895446,4.270849646367253e-05,-4.2000996762904585e-06
504.660218,100.0,0.16081850776920603,94.0,98.5,94.5,95.66666666666667,4.353833333333326,0.027089688153375768,4.287452049743368e-05,-4.204464493714954e-06
506.16046,100.0,0.16097406564660618,93.75,98.5,94.25,95.5,4.348999999999993,0.027117582396660674,4.3039757594403904e-05,-4.208793829468328e-06
507.669469,100.0,0.16138627277691203,94.0,98.5,94.5,95.66666666666667,4.353499999999987,0.027145756421008915,4.320722219805008e-05,-4.213166588739172e-06
509.172505,100.0,0.16162580969829454,94.0,98.5,94.5,95.66666666666667,4.3516666666666595,0.027173801228729682,4.337448468460608e-05,-4.2175192928982996e-06
510.678333,100.0,0.16193339533910883,94.0,98.5,94.5,95.66666666666667,4.3523333333333145,0.027201800347123925,4.354203465503519e-05,-4.221864905829576e-06
512.18634,100.0,0.1621826096918552,94.0,98.5,94.5,95.66666666666667,4.350833333333323,0.027229819910075562,4.37102599040985e-05,-4.226213691865512e-06
513.692907,100.0,0.16223652715312942,94.0,98.75,94.5,95.75,4.342166666666651,0.02725776939423974,4.3878632773683876e-05,-4.23055160129881e-06
515.194011,100.0,0.16242197430302657,94.0,98.5,94.5,95.66666666666667,4.338333333333314,0.027285711094494215,4.40475224202651e-05,-4.234888302627686e-06
516.706355,100.0,0.1628156523848994,94.0,98.5,94.5,95.66666666666667,4.341999999999986,0.027313916267318106,4.421857217826107e-05,-4.239265896308555e-06
518.217696,100.0,0.1630673348522108,94.0,98.5,94.5,95.66666666666667,4.340499999999978,0.027341994226967124,4.438940891006061e-05,-4.243623745824266e-06
519.726563,100.0,0.1634704478601217,94.0,98.5,94.5,95.66666666666667,4.344499999999983,0.027370100702021175,4.4560987417833316e-05,-4.247986021083355e-06
521.229577,100.0,0.1636939004823797,94.0,98.5,94.5,95.66666666666667,4.3419999999999845,0.027397993284874498,4.473181363945507e-05,-4.252315099128865e-06
522.735708,100.0,0.16385048028338534,94.0,98.5,94.5,95.66666666666667,4.336999999999979,0.027426002090338762,4.49039092175867e-05,-4.256662215545224e-06
524.245385,100.0,0.16417283161139237,94.0,98.5,94.5,95.66666666666667,4.337999999999977,0.027454083441188878,4.5077017643515645e-05,-4.261020591393484e-06
525.755208,100.0,0.16438101039498088,94.0,98.5,94.5,95.66666666666667,4.334833333333312,0.027482137603440187,4.5250524240335504e-05,-4.265374747425784e-06
527.265735,100.0,0.16469056876452498,94.0,98.5,94.5,95.66666666666667,4.335333333333311,0.02751020410680987,4.5424663893469236e-05,-4.269730818865666e-06
528.766593,100.0,0.16493443847320352,94.0,98.5,94.5,95.66666666666667,4.333499999999987,0.027538080904140925,4.55981648751092e-05,-4.274057446913684e-06
530.266926,100.0,0.16546531044151785,93.0,96.75,94.25,94.66666666666667,4.341999999999983,0.02756617805783758,4.57735731698462e-05,-4.2784182754482506e-06
531.778633,100.0,0.1658543873637315,94.0,98.5,94.5,95.66666666666667,4.345166666666648,0.02759457294242203,4.595136883341789e-05,-4.282825313409046e-06
533.287995,100.0,0.16606906363913235,94.25,98.5,94.5,95.75,4.342166666666655,0.02762256650147381,4.6127218225218367e-05,-4.287170063500634e-06
534.795202,100.0,0.1661485953925542,94.25,98.75,94.5,95.83333333333333,4.334333333333313,0.02765038173321956,4.6302506285064414e-05,-4.291487136240526e-06
536.3024,100.0,0.16614397293480151,94.25,98.75,94.5,95.83333333333333,4.323499999999993,0.02767808567119066,4.6477652173800955e-05,-4.2957869355913266e-06
537.810136,100.0,0.16555616979378096,94.0,98.5,94.5,95.66666666666667,4.291666666666659,0.02770567675193616,4.665264040005514e-05,-4.300069218897081e-06
539.313712,100.0,0.16542861124322636,94.0,98.75,94.5,95.75,4.276499999999995,0.027733179282349713,4.682761370570806e-05,-4.304337758717701e-06
540.815603,100.0,0.1656209417283011,94.0,98.75,94.5,95.75,4.272833333333325,0.027760776421992123,4.700371230032027e-05,-4.30862098239666e-06
542.322279,100.0,0.16570142257283305,94.0,98.5,94.5,95.66666666666667,4.2651666666666666,0.027788282693869515,4.717976550303059e-05,-4.3128901029124736e-06
543.831163,100.0,0.1658895997393045,94.0,98.75,94.5,95.75,4.261333333333333,0.027815873235901276,4.735689192338387e-05,-4.317172302606976e-06
545.336798,100.0,0.16582827600535618,94.0,98.75,94.5,95.75,4.248666666666673,0.02784310513228554,4.75322629552675e-05,-4.321398838578727e-06
546.841083,100.0,0.16552397368842472,94.0,98.75,94.5,95.75,4.227333333333351,0.02787019923410598,4.7707291951894425e-05,-4.325603988097159e-06
548.347384,100.0,0.16533478754899514,94.25,98.75,94.5,95.83333333333333,4.2101666666666775,0.027897250988136224,4.7882592216485005e-05,-4.3298025650120595e-06
549.857603,100.0,0.16507133261835305,94.25,98.75,94.5,95.83333333333333,4.1903333333333395,0.02792437369527727,4.8058898710576044e-05,-4.3340121542292505e-06
551.368777,100.0,0.16509588802455932,94.25,98.75,94.75,95.91666666666667,4.18083333333334,0.027951441745071245,4.823538851864451e-05,-4.338213260333839e-06
552.871158,100.0,0.16499989746741803,94.25,98.75,94.5,95.83333333333333,4.1671666666666765,0.027978170271406463,4.841019891808845e-05,-4.342361670581649e-06
554.37673,100.0,0.16486169900880468,94.25,99.0,94.75,96.0,4.152,0.028004875656113145,4.858539522179657e-05,-4.346506489124942e-06
555.879682,100.0,0.16457559630580593,94.25,98.75,94.75,95.91666666666667,4.1316666666666695,0.028031335890934882,4.875951700483208e-05,-4.350613259094871e-06
557.38139,100.0,0.16444367005227817,94.25,98.75,94.75,95.91666666666667,4.116833333333319,0.028057809012491844,4.893423257673802e-05,-4.3547220291550335e-06
558.885274,100.0,0.16442373211669992,94.25,98.75,94.5,95.83333333333333,4.105999999999986,0.02808430758440691,4.910962083071876e-05,-4.358834749246897e-06
560.396835,100.0,0.16420128457914365,94.25,99.0,94.75,96.0,4.0879999999999885,0.0281106833514236,4.928469764207442e-05,-4.362928409361699e-06
561.903813,100.0,0.16431086742518075,94.25,98.75,94.75,95.91666666666667,4.081833333333319,0.028137041935372517,4.9460151751979774e-05,-4.367019402572475e-06
563.409743,100.0,0.16393262179464382,94.25,99.0,94.75,96.0,4.058499999999993,0.028162965845790873,4.963322490950176e-05,-4.371042932126404e-06
564.919071,100.0,0.16359719463043199,94.25,99.0,95.0,96.08333333333333,4.036666666666667,0.02818899231897217,4.980750878154716e-05,-4.375082379969716e-06
566.42485,100.0,0.16328257183188782,94.25,99.0,94.75,96.0,4.015666666666665,0.02821484571365499,4.998115639442062e-05,-4.379094965104327e-06
567.93021,100.0,0.1630234886068036,94.25,99.0,94.75,96.0,3.9966666666666706,0.028240646863337403,5.0154976414078105e-05,-4.383099441535439e-06
569.433546,100.0,0.1631353193021408,94.25,99.0,94.75,96.0,3.9908333333333372,0.028266385597378922,5.032888544726767e-05,-4.3870942307252435e-06
570.937635,100.0,0.16303391736871434,94.25,99.0,94.75,96.0,3.9775000000000134,0.0282920030257117,5.0502475333945665e-05,-4.391070192620235e-06
572.439558,100.0,0.16326861761400785,94.25,99.0,94.75,96.0,3.976000000000009,0.02831773124715189,5.067731817533169e-05,-4.395063350198097e-06
573.94784,100.0,0.16317087831745042,94.5,99.0,94.75,96.08333333333333,3.9628333333333354,0.02834325572051172,5.085127977301583e-05,-4.399024884984115e-06
575.448242,100.0,0.16312351616739018,94.25,99.0,95.0,96.08333333333333,3.9515000000000127,0.02836864376549878,5.102482032802138e-05,-4.4029652453569745e-06
576.954758,100.0,0.16295228603703268,94.5,99.0,95.0,96.16666666666667,3.9358333333333335,0.028393955896609466,5.1198347696162254e-05,-4.406893823490189e-06
578.464172,100.0,0.1628635529065152,94.5,99.0,95.0,96.16666666666667,3.922999999999994,0.028419477812076346,5.137382449126504e-05,-4.4108549612775346e-06
579.968252,100.0,0.16273703546668924,94.5,99.0,95.0,96.16666666666667,3.9090000000000065,0.028444592895093188,5.154699959485213e-05,-4.414752956492648e-06
581.47463,100.0,0.1626626055777689,94.5,99.0,95.0,96.16666666666667,3.8968333333333303,0.02846972392335772,5.1720781014176244e-05,-4.418653426495486e-06
582.986138,100.0,0.16265463781872172,94.5,99.0,95.0,96.16666666666667,3.8869999999999933,0.028494850344248618,5.189503318859167e-05,-4.422553181409293e-06
584.492825,100.0,0.16247996380121968,94.5,99.0,95.0,96.16666666666667,3.8713333333333275,0.02851996148997956,5.206968621967897e-05,-4.426450565536576e-06
585.99386,100.0,0.16270857786693968,94.25,99.0,94.75,96.0,3.869833333333325,0.028544996721025905,5.224431844232159e-05,-4.4303361672987665e-06
587.501034,100.0,0.16279931296135183,94.25,99.0,95.0,96.08333333333333,3.8634999999999824,0.028569989955528542,5.241915676816782e-05,-4.434215250972754e-06
589.010678,100.0,0.16301441914780881,94.5,99.0,95.0,96.16666666666667,3.8614999999999795,0.02859501971016038,5.259475053702508e-05,-4.4381000027661164e-06
590.51553,100.0,0.16309550324719074,94.5,99.0,95.0,96.16666666666667,3.8548333333333167,0.028619970850812266,5.277028561245176e-05,-4.441972553249321e-06
592.025449,100.0,0.16323461619536667,94.5,99.0,94.75,96.08333333333333,3.850166666666647,0.02864497683939795,5.294668120087857e-05,-4.44585361642521e-06
593.535716,100.0,0.16375973003221939,94.5,99.0,95.0,96.16666666666667,3.8588333333333282,0.028670300349328777,5.312581936755135e-05,-4.449783960612163e-06
595.043421,100.0,0.16412082160787994,94.5,99.0,95.0,96.16666666666667,3.8618333333333332,0.028695409147935957,5.3303934046742615e-05,-4.453680980453279e-06
596.552484,100.0,0.1644049655879476,94.5,99.0,95.0,96.16666666666667,3.862166666666649,0.028720426941714443,5.348189000122332e-05,-4.457563875858234e-06
598.062711,100.0,0.16472353831615524,94.5,99.0,95.0,96.16666666666667,3.863666666666654,0.028745478751919018,5.3660590244991166e-05,-4.461452050794459e-06
599.572837,100.0,0.16480854907399803,94.5,99.0,94.75,96.08333333333333,3.856999999999995,0.028770610349989963,5.3840366262714845e-05,-4.4653526092342995e-06
601.078565,100.0,0.16494466167337252,94.5,99.0,95.0,96.16666666666667,3.8521666666666534,0.0287955571764709,5.401931495453285e-05,-4.4692244901350975e-06
602.587101,100.0,0.16494470105898068,94.5,99.25,95.0,96.25,3.84266666666664,0.02882034357002508,5.419760442802495e-05,-4.473071470987568e-06
